id_1,id_2
4292,25902
4292,19434
4292,13932
4292,12209
4292,18335
4292,13638
4292,35828
4292,25806
4292,33206
4292,10271
4292,29078
4292,12613
4292,11927
4292,35773
4292,16972
4292,23838
4292,25608
4292,18651
6790,10550
6790,7013
6790,7427
6790,35134
6790,8553
6790,17173
6790,17227
6790,13784
6790,17179
6790,6556
6790,14624
6790,18320
6790,11165
6790,12034
6790,4300
6790,25302
6790,31979
6790,32941
6790,33419
6790,1794
6790,33553
6790,15788
6790,4595
6790,18683
6790,10889
6790,32922
6790,611
6790,14349
6790,4819
6790,18255
6790,19071
6790,16325
6790,11194
6790,19253
6790,8854
6790,28017
6790,6596
6790,9156
6790,26827
6790,31028
6790,20655
6790,21505
6790,23288
6790,28038
6790,7750
6790,36289
6790,35851
6790,19278
6790,18743
6790,20953
6790,29413
6790,9181
6790,36628
6790,15139
6790,9904
6790,33927
6790,18178
6790,35876
6790,27341
6790,26636
6790,27474
6790,19859
6790,28963
6790,1556
6790,28767
6790,16105
6790,2391
6790,26899
6790,10382
6790,10373
6790,17726
6790,17600
6790,27254
6790,19324
6790,6957
6790,4761
6790,11566
6790,4974
6790,34646
6790,22604
6790,7414
6790,25424
6790,3685
6790,7542
6790,29632
6790,33708
6790,7825
6790,37147
6790,22668
6790,18103
6790,15630
6790,5547
6790,28719
6790,33640
6790,33096
6790,34989
6790,15915
6790,21882
6790,26401
6790,28183
6790,36293
6790,36844
6790,27102
6790,20477
6790,31835
6790,10429
6790,3929
6790,22785
6790,35262
6790,29049
6790,10737
6790,21337
6790,6455
6790,15460
6790,23045
6790,37290
6790,23991
6790,32171
6790,5589
6790,11565
6790,29096
6790,30339
6790,28004
6790,19011
6790,23450
6790,17706
6790,21376
6790,23752
6790,15134
6790,32334
6790,21950
6790,31890
6790,9324
6790,4883
6790,33804
6790,23764
6790,22628
6790,18899
6790,19369
6790,30434
6790,37283
6790,26441
6790,5997
6790,31966
6790,2575
6790,6694
6790,14163
6790,35749
6790,22612
6790,28266
6790,21673
6790,9812
6790,23513
6790,27047
6790,14888
21940,18971
21940,6444
21940,20769
21940,33952
21940,22321
4294,34606
4294,27970
4294,11312
4294,23471
4294,34026
4294,11553
4295,20269
4295,8503
4295,22576
4295,13718
4295,31797
4295,11051
4295,17649
4296,7459
4296,23767
4296,6005
4296,35773
4296,31773
4296,23850
4296,20363
4296,25599
4297,12085
4298,31091
4298,31518
4298,20978
4298,22452
4298,14865
4298,31843
4298,5799
4298,22642
4298,31126
4298,27048
4298,25166
4298,11279
4298,10161
4298,31890
4298,34689
4298,18163
4298,37198
4299,28957
4299,31890
4299,36652
4300,36652
4300,30002
4300,19820
4300,18945
4300,23576
4300,16098
4300,4370
4300,9682
4300,27455
4300,13598
4300,33154
4300,31890
4300,8635
4301,12815
4301,26660
4301,13638
4301,25682
4301,20854
4301,30002
4301,30962
4301,17533
4301,26585
4301,14025
4301,30460
4301,29216
4301,13598
4301,31890
4301,16778
4301,24711
4301,35038
4301,10001
4302,23138
4302,27370
4302,13225
4302,16462
4302,29669
4302,27227
4302,33002
4302,15191
4302,27302
4302,9051
4302,33161
4302,4669
4302,35961
4302,31890
4302,22399
4302,33333
4302,33643
4302,30199
4302,4128
4302,13638
4302,20248
4302,11824
4302,23764
4302,17420
4302,24456
4302,30046
4302,37427
4302,17675
4302,14809
4302,32615
4302,73
4302,31690
4302,19024
4302,9780
4302,31014
4302,25249
4302,23189
4302,27493
4302,35253
4302,18076
4302,17484
4302,2328
4302,35110
4302,22881
4302,10830
4302,30764
4302,6313
4302,34390
4302,35273
4302,22666
4302,3712
4302,23664
4302,30773
4302,25780
4302,7317
4302,17621
4302,20442
4302,21857
34224,2300
4303,17217
31706,19253
31706,27222
31706,31591
31706,12974
31706,20864
31706,18410
31706,37690
31706,9666
31706,15998
31706,5721
31706,28217
31706,17361
31706,17933
31706,9921
31706,1866
31706,7385
4307,11318
4307,14954
4307,5340
4307,5211
4307,11242
4307,25839
32115,13418
32115,31890
32115,4393
32115,9780
34253,29082
34253,10315
34253,11573
34253,8417
34253,17571
4308,5762
4309,35001
4309,36652
4309,31890
4309,31354
4311,8814
4311,16521
4311,31336
4311,23589
4311,26303
4311,6977
4311,22321
4311,8265
4311,5264
4311,24557
4311,12102
4311,34219
4311,19362
4311,26110
4311,19290
4311,27315
4311,27839
4311,6424
4311,17115
4311,9554
4311,10657
4311,3135
4311,18610
4311,36620
4311,13338
4311,29897
4311,34603
4311,14796
4311,5495
4311,24746
4311,2722
4311,7075
4311,8520
4311,28756
4311,8489
4311,27651
4311,36559
4311,6958
4311,33380
4311,24669
4311,36169
4311,28337
4311,15692
4311,21788
4311,24158
4311,26963
4311,5513
4311,23907
4311,639
4311,30029
4311,35656
4311,27233
4311,30380
4311,9936
4311,25854
4312,28989
4313,26970
4313,10470
4313,19762
4313,12552
4313,15241
4313,30819
4313,7292
4313,32677
4313,24313
4313,36628
4313,7321
4314,30043
4314,7392
4315,33250
4315,23174
28104,13638
28104,9827
28104,31890
6793,34603
6793,13338
6793,27447
6793,24718
6793,22351
6793,28337
6793,23822
6793,28595
6793,35912
6793,21375
6793,27855
6793,35780
6793,30490
6793,27233
6793,36238
6793,13638
6793,25214
6793,30762
6793,22130
6793,36559
6793,34636
6793,25072
6793,9936
6793,32374
6793,5513
6793,6424
6793,36628
6793,26963
6793,11242
6793,26266
6793,17115
6793,25189
6793,35656
6793,12548
6793,10427
6793,33108
4317,18205
4317,21270
4317,17472
4317,18520
4317,19222
4317,24120
4317,22285
4317,4212
4317,17516
4317,11349
4317,11991
4317,36906
4317,33995
4317,6645
4317,7947
4317,28036
4317,3416
4317,7631
4317,27913
4318,34114
4318,5948
4319,17675
4319,6452
4319,32410
4319,17781
4319,16412
4319,24541
4319,27723
4319,28914
4319,22717
4319,6928
4319,33099
4319,33057
4319,11969
4319,28143
4319,5109
4319,15192
4319,35400
4319,14307
4319,22881
4319,35269
4319,8540
32243,6960
32243,18993
32243,14003
32243,12036
4320,34889
4320,30373
4320,17767
4320,35520
4320,14800
4320,3712
4321,19867
4321,2439
4321,37309
4321,6047
4321,25883
4321,13638
4321,31659
4321,35841
4322,31149
4322,14442
27208,17649
27208,20526
27208,27482
27208,37535
27208,9049
27208,33780
27208,36243
4323,14683
4323,29052
4323,6301
4323,28410
4323,22353
4323,22321
4323,5508
4323,26738
4323,24376
4323,6052
4323,26749
4323,32561
4323,28532
4323,34992
4323,29536
4323,6815
4323,20180
4323,30002
4323,7027
4323,27874
4323,30670
4323,24888
4323,13632
4323,10295
4323,8958
4323,11648
31206,25185
31206,23320
4324,9166
4324,35944
4324,35358
4324,25100
4324,7291
4324,25378
4324,36230
4324,36620
4324,14798
4324,8377
4324,32597
4324,33128
4324,23050
4324,12346
4324,7733
4324,10642
4324,19253
4324,21391
4324,19508
4324,27250
4324,29721
4324,20399
4324,10080
4324,6507
4324,27173
4324,27007
4324,30524
4324,26963
4324,17420
4324,36652
4324,13598
4324,9455
4324,18163
4324,26289
4324,35008
4326,26604
4326,36318
4326,11588
4326,13791
4326,30199
4326,7027
4326,31252
4326,25256
4326,20010
4326,13783
4326,30420
4326,13994
4326,31890
4326,26906
4326,23908
4328,23589
4328,30337
4328,16893
4328,36920
4328,35773
4328,24331
4328,28621
4328,18507
4328,29331
4328,11018
4328,5061
4328,14769
4328,34317
4328,11051
4328,16253
4328,21589
4328,15191
4328,16613
4328,12599
4328,7971
4328,11686
4328,22284
4328,31890
4328,3637
4328,32935
4328,36365
4328,12903
4328,16406
4328,37433
4328,28040
4328,31516
4328,16321
4328,13632
4328,27106
4328,18263
4328,34523
4328,4447
4328,9553
4328,19384
4328,18945
4328,37282
4328,22353
4328,25249
4328,1693
4328,33671
4328,36363
4328,24877
4328,11114
4328,22321
4328,26666
4328,30384
4328,8458
4328,5420
4328,13137
4328,22650
4328,37381
4328,27450
4328,36629
4328,23430
4328,35008
4328,14700
4328,29239
4328,30774
4328,30334
4328,12794
4328,28333
4329,31890
4329,34569
4329,10001
4330,32011
4330,35546
4330,15935
4330,8753
4330,5096
4330,35335
4330,16714
4330,34536
4330,20363
4330,34989
4330,11279
4330,8054
4330,21803
4330,31890
4330,7233
4330,20062
4331,22379
4331,6011
4331,19504
4331,7222
4331,34042
4331,11225
4331,17450
4331,36758
4331,23433
4331,7153
4331,36670
4331,19391
4331,16395
4331,10001
4331,7213
4331,37104
4331,9239
4331,33566
4331,26993
4331,35283
27941,14319
27941,17529
27941,14954
27941,17099
27941,6900
4332,33569
4332,21754
4332,11051
4333,8814
4333,31018
4333,12158
4333,21259
4333,4609
4333,4567
4333,9955
4333,13746
4333,18949
4333,11434
4333,27165
4333,26838
4333,14464
4333,7499
4333,8136
4333,34536
4333,8279
4333,36329
4333,13758
4333,16067
4333,29886
4333,6575
4333,15793
4333,6301
4333,35489
4333,19534
4333,29819
4333,12780
4333,14352
4333,35335
4333,22358
4333,19245
4333,14536
4333,9221
4333,6512
4333,6772
4333,10001
4333,19253
4333,15812
4333,8868
4333,6470
4333,33291
4333,18658
4333,14083
4333,37490
4333,17402
4333,32351
4333,34561
4333,32987
4333,13221
4333,32451
4333,5323
4333,34887
4333,13811
4333,25932
4333,11803
4333,3356
4333,11804
4333,11225
4333,26827
4333,30188
4333,28941
4333,31107
4333,5445
4333,24183
4333,13911
4333,7213
4333,34454
4333,16125
4333,17395
4333,26666
4333,5673
4333,16406
4333,12672
4333,18327
4333,13836
4333,36863
4333,7777
4333,7490
4333,22412
4333,19726
4333,23021
4333,12966
4333,9755
4333,4945
4333,10950
4333,14416
4333,26569
4333,26893
4333,13336
4333,13269
4333,16680
4333,7503
4333,33971
4333,11260
4333,22130
4333,7229
4333,25692
4333,22384
4333,10965
4333,12138
4333,5238
4333,27254
4333,9498
4333,18486
4333,11036
4333,25404
4333,23932
4333,35589
4333,8948
4333,8757
4333,12812
4333,11312
4333,23940
4333,21004
4333,21006
4333,17318
4333,36292
4333,8104
4333,23059
4333,30249
4333,23060
4333,5258
4333,12731
4333,28155
4333,36922
4333,27497
4333,31577
4333,4879
4333,29632
4333,37319
4333,26307
4333,28624
4333,25434
4333,25396
4333,21597
4333,19645
4333,15073
4333,22471
4333,15638
4333,23696
4333,34346
4333,24572
4333,12478
4333,16730
4333,26962
4333,27450
4333,27593
4333,7569
4333,36310
4333,14791
4333,36960
4333,13104
4333,12767
4333,4732
4333,32347
4333,29055
4333,23506
4333,33453
4333,8451
4333,28451
4333,8726
4333,5107
4333,8159
4333,7984
4333,6870
4333,13195
4333,19677
4333,34377
4333,25291
4333,25283
4333,37477
4333,10455
4333,17848
4333,17983
4333,32822
4333,2404
4333,26694
4333,34774
4333,10424
4333,22235
4333,26999
4333,10633
4333,30746
4333,11360
4333,18298
4333,19683
4333,33154
4333,31525
4333,9032
4333,7598
4333,19109
4333,8508
4333,37009
4333,24024
4333,14831
4333,25798
4333,35379
4333,32202
4333,31890
4333,29418
4333,9041
4333,8711
4333,12342
4333,7972
4333,10389
4333,30356
4333,28288
4333,9607
4333,5634
4333,15385
4333,35376
4333,36671
4333,5348
4333,16805
4333,8900
4333,23777
4333,9340
4333,30374
4333,35096
4333,13998
4333,27933
4333,32158
4333,10209
4333,31624
4333,7562
4333,9923
4333,22881
4333,34353
4333,15971
4333,19744
4333,3748
4333,30084
4333,14300
4333,10543
4333,19755
4333,2347
4333,30078
4333,32613
4334,26691
4334,22130
4334,12978
4334,13879
4334,31051
4334,28909
4334,17537
4335,26493
4335,36790
4336,9612
4336,5629
4336,21262
4336,18163
4336,31890
4337,34967
4337,15973
4337,22454
4337,12356
4337,5057
4337,37107
4337,15278
4337,9315
4337,24177
4337,36514
4337,12786
4337,20566
4337,16504
4337,23400
4338,19253
4338,5490
4338,37021
4338,35773
4338,32753
4338,27173
4338,33062
4338,14666
4338,20854
4338,37193
4338,32924
4338,19788
4338,27441
4338,17620
4339,17142
4339,32054
4339,2347
4339,28337
4339,13647
4339,7292
4339,17099
4339,12978
4339,14954
4339,23454
4339,32066
4339,26753
4339,13413
4340,31890
4341,11637
4341,5315
4341,31890
4342,25441
4342,23754
4342,22130
4342,19694
4342,5629
4342,33552
4342,36620
4342,15623
4342,14316
4342,21537
4342,34160
4342,26110
4342,12857
4342,12966
4342,29911
4342,28369
19074,9981
19074,23366
19074,31878
19074,5629
19074,31890
19074,12231
4344,13755
4344,12506
4344,16400
4344,8045
4344,31890
4344,9908
4344,25477
4345,19222
4345,26242
4345,10568
4345,11273
4345,35773
4345,7866
4345,21725
4345,13638
4345,14921
4345,9051
4346,18084
4346,9526
4346,20296
4346,15936
4346,9633
4347,23589
4347,25068
4347,13632
4347,33594
4347,31890
4347,34322
4347,22321
4348,6578
4348,23837
4348,34642
4349,37090
4349,21754
4349,36652
4349,14700
4349,21441
4349,14478
4349,25102
4349,22195
4349,29396
4350,33927
4350,5460
4350,6452
4350,27255
4350,23060
4350,21375
4350,32087
4350,26173
4350,20584
4350,30950
4350,8037
4350,7048
4350,13313
4350,25659
4350,6127
4350,36628
4350,17121
4350,6032
4350,7213
4350,4929
4350,3907
4350,14838
4350,13572
4350,24283
4350,11747
4350,15492
4350,20327
4350,19651
4350,27181
4350,5425
4350,17120
4350,22782
4350,16224
4350,11051
4350,21973
4350,32710
4350,25958
4350,13339
4350,25780
4350,13773
4350,20193
4350,16788
4350,19198
4350,37690
4350,27282
4350,8518
4350,28784
4350,25477
4350,31502
4350,27427
4350,36800
4350,28021
4350,9011
4350,16150
4350,36977
4350,19253
4350,37215
4350,22159
4350,25771
4350,5694
4350,23838
4350,8951
4350,24914
4350,26557
4350,10692
4350,15762
4350,15863
4350,35360
4350,36819
4350,3740
4350,18635
4350,7462
36941,37147
36941,9854
36941,25923
36941,6084
36941,23204
36941,33557
36941,5327
36941,36566
36941,18810
36941,15119
36941,7654
36941,28179
36941,10001
4351,5323
4351,13976
4351,36404
4351,29982
4351,27048
4351,26245
4351,10778
4351,11279
4351,20105
4351,27363
4351,33594
4351,31890
4351,16098
4351,25887
25243,17056
25243,25102
4354,20095
4354,29212
4354,9633
4354,17585
4354,32998
4354,10704
4354,26666
4354,6541
4354,9008
4354,16468
4354,7081
4354,30309
4354,36855
4354,14642
4354,7447
4354,20854
4354,17580
4354,21777
4354,35008
4354,26265
4354,36249
4354,15405
4354,35773
4354,22782
4354,23838
4354,4795
4354,27231
6799,35205
6799,35321
6799,28782
6799,30499
6799,18163
4356,9516
4356,32637
4356,31797
4356,13638
4356,36997
4357,11242
4357,29439
4357,18489
4357,21766
4357,10568
4357,28908
4359,13495
4359,33837
4359,35773
15121,73
15121,14193
15121,35523
15121,31423
15121,21754
15121,18945
15121,20854
15121,15191
15121,14670
15121,6631
15121,19393
15121,19222
15121,6139
15121,32296
15121,35773
15121,11051
15121,23728
15121,37193
15121,14242
15121,6578
15121,4757
15121,16169
4360,11878
4360,22386
4360,27312
4360,11401
4360,12173
4360,19706
4360,31890
4360,30389
4360,22137
4360,36208
4360,34536
4360,21390
4360,33863
4360,25537
4360,36293
4360,21447
4360,16412
4360,32347
4361,13638
4361,36628
15653,8061
4363,953
4363,8832
4363,35051
4363,23022
4363,20362
4363,22757
4363,26058
4363,17723
4363,4788
4363,6569
4363,35903
4363,20124
4364,22442
4364,11921
4364,30170
4364,11684
4364,17501
4364,26169
4364,35773
4365,6842
4365,17985
4365,9721
4365,26431
4365,14954
4365,36468
4365,20276
4365,12237
4366,22970
4366,37650
4366,31954
4366,26673
4366,12088
4366,15224
4366,14644
4366,21881
4366,35851
4366,15525
4366,32640
4366,33671
4366,8683
4366,35331
4366,31340
4366,25801
4366,23458
4366,30180
4366,19222
4366,14597
4366,21199
4366,20966
4366,17234
4366,14379
4366,13106
4366,493
4366,36215
4366,25292
4366,23973
4366,13084
4366,30489
4366,24084
4367,7108
4367,37128
4368,16038
4368,17883
4368,13857
4368,16654
4368,9569
4368,19828
4368,27196
4368,2159
4368,14242
4368,9489
4368,25477
4368,25812
4368,17122
4368,22853
4368,27847
4368,31685
4368,33719
4369,36861
4369,4780
4369,7339
4370,16600
4370,24830
4370,5725
4370,20301
4370,25423
4370,35773
4370,19063
4370,23890
4370,16003
4370,16759
4370,5696
4370,26783
4370,23458
4370,28574
4370,26649
4370,32769
4370,11441
4370,17942
4370,15775
4370,34536
4370,20470
4370,35616
4370,29827
4370,19782
4370,35472
4370,28288
4370,31367
4370,16485
4370,16946
4370,7562
4370,26979
4370,16778
4370,17391
4370,29380
4370,21884
4370,20331
4370,29813
4370,28895
4370,8299
4370,36578
4370,15906
4370,5427
4370,25477
4370,25179
4370,4575
4370,2328
4370,8576
4370,24810
4370,10830
4370,8458
4370,14067
4370,14075
4370,33054
4370,9428
4370,7027
4370,20666
4370,11051
4370,30771
4370,5743
4370,28612
4370,34774
4370,28777
4370,9509
4370,32776
4370,28331
4370,4128
4370,22749
4370,26156
4370,8515
4370,35051
4370,24839
4370,16528
4370,9034
4370,27895
4370,36837
4370,21244
4370,35049
4370,20173
4370,19134
4370,24343
4370,34088
4370,29790
4370,24889
4370,33563
4370,24485
4370,25221
4370,18752
4370,20854
4370,13638
4370,36652
4370,13396
4370,9051
4370,10397
4370,29886
4370,29433
4370,29128
4370,11828
4370,7491
4370,22062
4370,21105
4370,24207
4370,30214
4370,20978
4370,20364
4370,26281
4370,11256
4370,26026
4370,14863
4370,16716
4370,19874
4370,32879
4370,22721
4370,13244
4370,22426
4370,21689
4370,28417
4370,30834
4370,24953
4370,13072
4370,24666
4370,15134
4370,4942
4370,22439
4370,32894
4370,23050
4370,5370
4370,11281
4370,15192
4370,17522
4370,28502
4370,13291
4370,26669
4370,24814
4370,817
4370,16451
4370,13998
4370,36602
4370,33856
4370,22840
4371,31902
4371,56
4371,14566
4371,19017
4371,17529
4371,18721
4371,3724
4372,19253
4372,17649
31716,9825
4373,19222
4374,22167
4374,13058
4374,18154
4374,23544
4374,18292
4374,28939
4375,14932
4375,29254
4375,24075
4375,23458
4375,10689
4375,13998
4375,34992
4375,11072
4376,18546
4376,32097
4376,12289
4376,22265
4376,14735
4376,9239
4376,16059
4376,2816
4376,30524
4376,35253
4377,31980
4377,14242
4377,17122
4377,36334
4377,20547
4377,26053
4377,31591
4377,29307
4377,16416
4377,24463
4377,6514
4378,27338
4378,13638
4378,8318
4378,33281
33452,13638
33452,14076
4381,30670
4381,29052
4382,7104
4382,30943
4382,17850
4382,24979
4382,20945
4382,5688
4382,23376
4382,14832
4382,16122
4382,28660
4382,36572
4382,6631
4382,20236
4382,26639
4382,26031
4382,9182
4382,22950
4382,16626
4382,11244
4382,27037
4382,27774
4382,24929
4382,18945
4382,7357
4382,4916
4382,5951
4382,20276
4382,13352
4382,25249
4382,5362
4382,25630
4382,22074
4382,29082
4382,22301
4382,10631
4382,22389
4382,11051
4382,6825
4382,29283
4382,31318
4382,35590
4382,22899
4383,19786
4383,25102
4383,22832
34651,29380
34651,12280
34651,19738
34651,29982
34651,21142
34651,37466
34651,20363
34651,35867
34651,17705
34651,27123
34651,23209
34651,32468
34651,28567
34651,33242
34651,22797
34651,31890
34651,33988
34651,2194
4384,6990
4384,9065
4384,23664
4384,27578
4384,21387
4384,12921
4384,12508
4384,5421
4384,16032
28146,35773
28146,26130
28146,22196
28146,30235
28146,12289
28146,31890
28146,28057
4385,5188
4385,14273
4385,11889
4385,33513
4385,30985
4385,33833
4385,17316
4385,6512
4385,24074
4385,21284
4385,10001
4386,23541
4386,35063
4386,10496
4386,5108
4386,31890
27708,21657
27708,13638
27708,11927
27708,20470
27708,34152
27708,37107
27708,28118
27708,28639
27708,25677
27708,6554
27708,31890
27708,29495
4387,19305
4387,8305
4387,23411
4388,31018
4388,36852
4388,35773
4388,8357
4388,14064
4388,22642
4388,27007
4388,18475
4388,11279
4388,15134
4388,17587
4388,8635
4388,25839
4388,17787
4388,19253
4388,14067
4388,33680
4388,7825
4388,33988
4388,36652
4388,18638
4388,2489
4388,33999
4389,3166
4389,27128
4389,1979
4389,19961
4389,27286
4390,6631
4390,34522
4390,14498
4390,31917
4390,27072
4390,24721
4390,28426
4390,31367
4390,30002
4390,14242
4390,15191
4391,19078
4391,18519
4391,29240
4391,34078
4391,20024
4391,5009
4391,15191
4391,18163
4391,26298
4391,30522
4392,13817
4393,7104
4393,21716
4393,16336
4393,5615
4393,11876
4393,21375
4393,25092
4393,6981
4393,31890
4393,31198
4393,19917
4393,13243
4393,13028
4393,37471
4393,19222
4393,28957
4393,8354
4393,26271
4393,14363
4393,28665
4393,29839
4393,32616
4393,20726
4393,6117
4393,21125
4393,12228
4393,22641
4393,15472
4393,26902
4393,26858
4393,13638
4393,10218
4393,22881
4393,19253
4393,32170
4393,30002
4393,31170
4393,24173
4393,19170
4393,4948
4393,19028
4393,35456
4393,34479
4393,22950
4394,23973
4394,19253
4394,22642
4394,29632
4394,9629
4394,15134
4394,32762
4394,21348
4394,36637
4394,17787
4394,7958
4394,31890
4394,19222
4394,5673
4394,11710
4394,8054
4394,19441
4394,8356
4394,10080
4394,30002
4394,36652
4394,20451
4394,35686
4394,13498
4395,10067
4395,19114
4395,8723
4395,9897
4395,19222
4396,23629
4396,29715
4396,12410
4396,9425
4396,27224
4396,13198
4396,8265
4396,18272
4396,15419
4396,13486
4396,31890
4396,17237
4396,9148
4396,12102
4396,4545
4396,33548
4396,24633
4396,35008
4396,17384
4396,29283
4396,16774
4396,19456
4396,21641
4396,5014
4396,34002
4397,23589
4397,36743
4397,36652
4397,24856
4397,22353
4397,8337
4397,22321
4397,5887
4397,36715
4397,31890
4397,8576
4397,36637
4397,15770
4397,17787
4397,19253
4397,26639
4397,10080
4397,1789
4397,13638
4397,7027
4397,22832
4397,5006
4397,30002
4397,32307
4397,13632
4397,18163
4397,9620
4397,22950
4397,16321
4398,5737
4398,14186
4398,24507
4398,35773
4398,31938
4398,6554
4398,21864
4398,13228
4398,9051
4399,35942
4399,16066
4399,8891
4399,11591
4399,35665
4399,26325
4399,3724
4399,5061
4399,28489
4399,8341
4399,18745
4399,14460
4399,8196
4399,27088
4399,31018
4399,20812
4399,22130
4399,5206
4399,2347
4399,6178
4399,8356
4399,33671
4399,10609
4399,35061
4399,6149
4399,19726
4399,33291
4399,18607
4399,30676
4399,12900
4399,16631
4399,21501
4399,11117
4399,8357
4399,5962
4399,29819
4399,13273
4399,25839
4399,12978
4399,37678
4399,13647
4399,36468
4399,27537
4399,5135
4399,10202
4399,37682
4399,9639
4399,29832
4399,28909
4399,7174
4399,16096
4399,23204
4399,36482
4399,19728
4399,30858
4399,26583
4399,29391
4399,26110
4399,8808
4399,19564
4400,19222
4400,26645
4400,26958
4400,24678
4400,36628
31722,4343
31722,35773
31722,22317
31722,13009
31722,3405
31722,29381
31722,21312
31722,22395
31722,31890
31722,11814
31722,27596
31722,15218
31722,20610
31722,35793
31722,18218
31722,28206
31722,20402
31722,35987
31722,15246
31722,34032
31722,13840
31722,33614
31722,15936
31722,5921
31722,29052
31722,14501
31722,2653
31722,1003
31722,32415
31722,8450
31722,12655
31722,7441
31722,9012
31722,8990
31722,8461
31722,27275
31722,28034
31722,18339
31722,33841
31722,2300
4401,19709
4401,1003
4401,37601
4401,13058
4401,22782
4401,31890
4401,16004
4402,25136
4402,15772
4402,11279
4402,31890
4402,32821
4403,28957
19083,31712
19083,11906
19083,20695
19083,9633
19083,20610
19083,30235
19083,36628
19083,2300
4405,10291
4405,27595
4405,24662
4405,17337
4405,9891
4405,8836
4405,6269
4405,24409
4405,6732
4405,35120
4405,12290
4405,16343
4405,953
4405,12793
4405,18104
4405,20986
4406,33671
4406,21979
4406,7614
4406,14410
4407,9657
4407,15532
4407,32340
4407,35404
4408,17732
4408,29789
4408,36652
4408,29212
4408,15333
4408,35008
4408,11051
4408,36069
4409,36652
4409,35773
4409,31674
4409,36328
4409,8658
4409,16441
32850,6507
32850,35773
16288,30822
16288,32566
16288,12348
16288,2803
16288,25385
16288,21182
16288,12514
16288,5594
16288,18095
16288,23123
16288,12487
16288,4243
16288,13647
16288,18071
16288,31434
16288,11536
16288,26393
16288,35183
16288,33094
16288,37682
4413,25630
4413,7104
4413,13598
4413,18163
4413,9051
4413,25249
25678,6256
25678,17395
25678,18298
25678,35398
25678,22040
25678,3801
25678,21311
25678,33671
25678,20273
25678,35739
25678,5028
25678,17865
25678,25666
25678,16361
25678,22896
25678,14954
25678,33537
25678,19772
25678,29391
25678,11387
25678,24092
25678,30596
25678,35300
4414,28106
4414,15134
4414,31890
4414,11843
4414,17722
4415,18117
4415,25041
4415,5374
4415,33422
4415,37686
4415,30834
25254,33566
25254,19290
25254,33799
25254,5629
25254,27450
25254,19834
25254,18638
25254,11051
25254,25249
25254,37147
25254,9051
25254,11401
25254,16473
25254,10001
25254,31890
25254,8396
4418,24192
4418,19507
4418,16730
4418,26110
4418,19792
4418,26742
4418,22763
4418,20528
4419,20236
4419,6578
4419,9907
4419,28959
4419,2979
4419,9086
4419,2252
4420,11242
4420,17560
4420,16916
4420,9920
4420,13507
4420,6479
4420,29632
4421,10685
4421,27325
4421,22389
4421,25249
4422,33910
4422,20059
4422,26074
4422,6470
4422,18520
4422,4212
4422,25686
4422,27933
4422,10877
4422,17573
4422,26569
4422,23962
4422,33671
4422,27719
4422,29698
4422,23977
4422,33837
4423,18945
4423,9051
7900,33789
7900,8046
7900,11244
4425,15116
4425,37289
4425,21358
4425,9202
4425,15295
4425,18825
4426,16600
4426,20094
4426,28335
4426,22381
4426,35773
4426,25310
4426,20667
4426,8968
4426,25706
4426,26731
4426,9658
4426,6631
4426,18775
4426,17468
4426,21864
4426,1856
4426,29499
4426,34265
4426,6571
4426,19302
4426,19170
4426,28310
4426,21043
4426,25630
4426,27427
4426,21203
4426,13598
4426,32410
4426,21805
4426,36578
4426,32097
4426,17596
4426,25544
4426,20304
4426,37210
4426,7513
4426,3637
4426,19253
4426,19046
4426,2930
4426,35828
4426,10080
4426,6751
4426,34302
4426,32977
4426,15192
4426,12506
4426,35408
4426,12300
11611,16033
11611,5048
19086,9902
4428,4577
4428,34026
4428,5667
4429,22863
4429,23565
4429,9051
4429,22321
35379,31890
4430,36652
4430,14557
4430,5705
4430,24350
4430,6264
4430,8397
4430,19222
4430,31181
4430,19389
4430,24834
4430,15495
4431,35008
4432,27839
4432,36620
4432,28019
4433,13647
4433,30411
4434,6134
4435,26007
4435,32002
4435,17844
4435,32030
4435,31890
4435,35171
4435,8578
4435,22881
4436,31890
4436,20919
4436,36908
30789,23620
30789,1789
4437,8972
4438,34349
4438,33983
4438,36628
4438,30656
743,7292
4440,25029
4440,12675
4440,35876
4440,12505
4440,8054
4440,26827
4440,31979
4440,17227
4440,19717
4440,14021
4440,7337
4440,31890
4440,26765
4441,5903
4442,14516
4442,17193
4442,21876
2605,36079
2605,14820
2605,11279
2605,11225
2605,25903
2605,18945
2605,31890
2605,22428
2605,32390
4444,35773
4445,6833
4445,16881
4445,32233
4445,27206
4445,23267
4445,10456
4445,28885
4445,10743
4445,5506
4445,24243
4445,12329
4445,32415
4445,18876
4445,4687
4445,24225
4445,5953
4445,34992
4445,33029
4447,8551
4447,15755
4447,31021
4447,3637
4447,32251
4447,36503
4447,9705
4447,18658
4447,32924
4447,20386
4447,17782
4447,24196
4447,25587
4447,7968
4447,19216
4447,14040
4447,19222
4447,17118
4447,8570
4447,18677
4447,11834
4447,15096
4447,25004
4447,37116
4447,22513
4447,34523
4447,28008
4447,19720
4447,7998
4447,6020
4447,20347
4447,20304
4447,30773
4447,37577
4447,37471
4447,8318
4447,20578
4447,5452
4447,16105
4447,35882
4447,31414
4447,37542
4447,5800
4447,37559
4447,22175
4447,27449
4447,16390
4447,23881
4447,30274
4447,23463
4447,36628
4447,17121
4447,22371
4447,15630
4447,10937
4447,34498
4447,21817
